ID,Gender,MARITAL_STATUS,NATIONALITY,IsActiveMember,HasCrdCard,Balance,AGE,AREA_NAME,TYPE_CLIENT,Excited,Account-AGE
C3E449D8FB0B3FCD,female,MARIE,TN,0,0,"'-1102,78",62,AGENCE TOZEUR (30),PP,1,34
C87477C2BA7A9D00,male,others,TN,1,0,"'-263,71",70,AGENCE ARIANA LE FORUM (76),PP,0,34
CB458067C245067B,male,others,TN,1,1,"'-8,25",71,AGENCE MATEUR (55),PP,0,34
D1F318CBDB431940,male,others,TN,1,1,"'-31764,46",63,AGENCE TOZEUR (30),PP,0,34
D79E77288A1AC419,male,others,TN,0,0,"0,13",67,AGENCE BIZERTE (50),PP,1,34
DCF7CAE082A4D574,male,others,TN,1,1,"4,06",55,AGENCE RUE EL JAZIRA II (78),PP,0,34
E9A31B6B29121C56,male,MARIE,TN,1,0,"'-1909,58",66,AGENCE LE KRAM (75),PP,1,34
ED58B459898F1A93,male,others,TN,0,1,"'-116,36",21,AGENCE SAKIET EZZIT (48),PM,1,34
ED857BE9E43C9091,male,others,TN,1,0,"3,86",57,AGENCE HAMMAMET (01),PP,1,34
F471A52D09A4C2A7,female,others,TN,0,0,"'-1499012,57",21,AGENCE MANNOUBA (72),PM,0,34
02500CF0284A537B,male,others,TN,0,1,"3,33",76,AGENCE KSAR HELLAL (24),PP,0,33
04EAD9320830563B,female,others,TN,0,0,"'-313,67",65,AGENCE MSAKEN (26),PP,0,33
06B7C30FB1A3F868,female,others,TN,0,0,"3,41",65,AGENCE KAIROUAN (10),PP,1,33
1431A5BBD7C1BFDF,male,MARIE,TN,1,0,"'-946,28",56,AGENCE EL OUARDIA (57),PP,1,33
19CFA8055D30162E,female,MARIE,TN,1,0,"1,7",67,AG. EL MENZEH VII CITE LATIF (70),PP,0,33
1BCBE762B0C502C6,male,others,TN,1,0,"'-3017763,22",21,AGENCE BEJA (54),PM,0,33
1BD13957DEB0D84C,female,others,TN,0,0,"0,67",48,AGENCE SAKIET EZZIT (48),PP,0,33
1D19D1973A516FEC,male,others,TN,1,1,"'-4,56",59,AGENCE SAKIET EZZIT (48),PP,1,33
20CD47174CC1BFC3,male,MARIE,TN,1,0,"'-206345,49",37,AGENCE SFAX CENTRE (31),PP,1,33
219579B1808544C9,male,MARIE,TN,0,0,"'-1811,74",66,AGENCE KSAR HELLAL (24),PP,0,33
2515ABC915C6B04C,female,others,TN,1,1,"1,88",38,AGENCE NABEUL (00),PP,0,33
299B3991F7AB8EC3,male,MARIE,TN,0,1,"'-3405,77",60,AGENCE GABES (41),PP,0,33
2BB55DE9106D4045,female,others,TN,1,0,"2,38",35,AGENCE BIZERTE (50),PP,0,33
2E068EF32654DD4C,male,others,TN,1,0,"2,48",63,AGENCE KAIROUAN (10),PP,0,33
321B9ACC1C88D02A,male,others,TN,1,0,"'-196,17",59,AGENCE LE BARDO (77),PP,0,33
35ACEC7C665368F3,female,others,TN,0,0,"'-473,19",58,AGENCE BEJA (54),PP,1,33
36D9049254159C84,male,others,TN,0,0,"'-157304,56",21,AGENCE CHARGUIA (64),PM,0,33
40F0942A4EE45396,female,others,TN,1,1,"1,18",71,AGENCE EL MENZEH I (67),PP,0,33
42C5F6EA8472DF79,female,others,TN,1,1,"'-273300,65",21,AGENCE GROMBALIA (03),PM,1,33
4579937E27F9C191,male,others,TN,1,0,"'-212,88",61,AGENCE RUE EL JAZIRA II (78),PP,1,33
497AAACD5DF84EE0,female,others,TN,1,1,"1,98",59,AGENCE GABES (41),PP,0,33
4CF601D2CAE193B5,female,others,TN,0,0,"1,69",57,AGENCE GABES (41),PP,1,33
4E92D11D074EE518,female,others,TN,1,0,0,65,AGENCE MAHDIA I (21),PP,0,33
52B65A8BF0A889CA,female,others,TN,1,1,"1,27",48,AGENCE TOZEUR (30),PP,0,33
5355F09D462898D0,male,others,TN,1,1,"'-75,8",69,AGENCE LE BARDO (77),PP,0,33
535DA8F8EB6E8008,male,others,TN,1,0,'-518760,21,AGENCE CHARGUIA (64),PM,1,33
576DC7A5CAA0D507,female,others,TN,1,0,"'-1587,39",70,AGENCE BIZERTE (50),PP,1,33
57B4613083EAAB7C,male,others,TN,0,1,"0,24",57,AGENCE MAHDIA I (21),PP,1,33
599B9806EC8CA05D,female,MARIE,TN,1,0,"'-1299,44",66,AGENCE GABES (41),PP,0,33
5C239108B4ABDD52,male,others,TN,0,0,"'-40,58",64,AGENCE KALAA SGHIRA (25),PP,1,33
618108F90CD1323B,male,others,TN,1,0,"1,11",65,AGENCE MSAKEN (26),PP,1,33
6367801A0072D39A,male,MARIE,TN,1,0,"'-61,88",67,AGENCE EL HENCHA (49),PP,0,33
661F8FA2FFAD8837,female,others,TN,0,0,"4,04",56,AGENCE TUNIS MEDINA (79),PP,1,33
69D4B75071661AEE,male,MARIE,TN,0,0,"'-385,52",58,AGENCE EL MENZEH VI (68),PP,1,33
6ABB37D78B21D56B,female,MARIE,TN,1,1,"0,81",57,AGENCE EL HENCHA (49),PP,0,33
6ABC65B19983C574,female,others,TN,0,1,"'-4,11",72,AGENCE MANNOUBA (72),PP,1,33
6E8A6A91F4A488A1,male,others,TN,0,1,"'-794,36",54,AGENCE LE KRAM (75),PP,0,33
74C3A6B4BB8CD4FE,male,others,TN,1,0,"2,95",44,AGENCE MSAKEN (26),PP,1,33
750C880999724FD4,female,MARIE,TN,1,1,"'-510,31",61,AGENCE MAHRES (47),PP,1,33
762903D194E51DC7,female,others,TN,0,0,"1,78",62,AGENCE KSAR HELLAL (24),PP,0,33
7955164F6013AD59,female,others,TN,1,1,"4,05",64,AGENCE KSAR HELLAL (24),PP,0,33
7B1BF7C938027FCB,male,MARIE,TN,0,1,"'-3783,86",68,AGENCE DJERBA HOUMT ESSOUK (33),PP,0,33
7C7A9737B8B71F50,female,MARIE,TN,0,1,"'-495,37",61,AGENCE GROMBALIA (03),PP,1,33
7D91CBDB22971981,male,MARIE,TN,1,1,"'-990,34",86,AGENCE KSAR HELLAL (24),PP,1,33
7E1510AE7D68434F,female,others,TN,1,1,"'-200,81",64,AGENCE BEJA (54),PP,1,33
7FA054DA50BE74F3,female,others,TN,0,1,"'-0,25",59,AGENCE KAIROUAN (10),PP,1,33
81B47A4AAC39A710,male,MARIE,TN,0,0,"2,92",56,AGENCE RUE EL JAZIRA II (78),PP,1,33
81F17D817E92937A,male,MARIE,TN,0,1,"'-917,1",71,AGENCE MEGRINE (52),PP,1,33
888BD26606008D27,male,others,TN,0,0,"'-114,36",83,AGENCE LAFAYETTE PP (66),PP,0,33
8977FAB02EC152F1,male,others,TN,1,1,"0,78",52,AGENCE BIZERTE (50),PP,1,33
8AA7120D46779704,male,others,TN,0,0,"'-107758,31",21,AGENCE KSAR HELLAL (24),PM,1,33
8B4D6E5CC00BF53B,male,others,TN,0,1,"3,84",33,AGENCE RUE EL JAZIRA II (78),PP,1,33
934F67B60F031F4B,female,MARIE,TN,1,1,"'-893,9",56,AGENCE MSAKEN (26),PP,0,33
93AEDE591FB93608,female,others,TN,1,1,"'-434,43",63,AGENCE RUE EL JAZIRA II (78),PP,1,33
9A5169EC9AD66F61,female,MARIE,TN,0,1,"'-2231,09",65,AGENCE LAFAYETTE PP (66),PP,0,33
9C2F94D942145C19,male,others,TN,1,0,"0,59",65,AGENCE BEJA (54),PP,1,33
9CAAA117D2EBFDE9,female,MARIE,TN,0,0,"'-170,58",63,AGENCE GABES (41),PP,0,33
9E3DC3AA24631E0A,male,others,TN,1,1,"'-257,3",70,AGENCE CHARGUIA (64),PP,0,33
A1D20B9D202DF3BE,female,others,TN,1,0,"'-81719,53",21,AGENCE KSIBET EL MEDIOUNI (27),PM,0,33
A1FC533911D7C945,female,others,TN,1,1,"'-1564,29",65,AGENCE MANNOUBA (72),PP,1,33
A6C404AFBBCD774E,female,MARIE,TN,1,1,"'-165287,7",25,AGENCE SFAX CENTRE (31),PP,0,33
A982131936B7CD8A,male,MARIE,TN,0,1,"'-205,08",66,AGENCE EL MENZEH VI (68),PP,1,33
AA7F9AA7AD843F20,female,others,TN,1,1,"1,83",34,AGENCE RUE EL JAZIRA II (78),PP,0,33
AC1D381250D17B5A,female,others,TN,0,0,"0,91",83,AGENCE MAHDIA I (21),PP,1,33
ACF86AE4E2A95057,male,MARIE,TN,0,0,"'-1800,65",59,AGENCE GABES (41),PP,1,33
ADA340276781F241,female,MARIE,TN,0,1,"3,23",54,AGENCE OUESLATIA (11),PP,0,33
B255FB83964CA013,male,others,TN,0,0,"'-226874,31",21,AGENCE SFAX CENTRE (31),PM,0,33
B6444773CC8A86C1,male,MARIE,TN,1,1,"'-128,56",55,AGENCE OUESLATIA (11),PP,0,33
B9FFA33003435ADD,male,MARIE,TN,1,0,"2,26",47,AGENCE SFAX CENTRE (31),PP,1,33
BB8A68BF6D22A929,male,others,TN,1,1,0,74,AGENCE NABEUL (00),PP,0,33
BC3A9424D394C64A,female,MARIE,TN,0,1,"'-826,77",66,AGENCE BEJA (54),PP,1,33
C0489DBAD4C41DF5,male,others,TN,0,0,"2,08",57,AGENCE HAMMAMET (01),PP,1,33
C0BBD5EE33E37F06,male,MARIE,TN,1,0,"'-391,42",65,AGENCE GABES (41),PP,0,33
C1E407C60961E2E7,male,others,TN,1,0,"1,77",70,AGENCE EL MENZEH VI (68),PP,1,33
C88DD27C599FD69E,female,others,TN,1,0,"'-270,68",33,AGENCE KSAR HELLAL (24),PP,1,33
D1A3E266920A4439,male,others,TN,0,1,"'-812,89",56,AGENCE KAIROUAN (10),PP,1,33
D5CCA826501C1195,female,MARIE,TN,0,1,"'-4348,83",64,AGENCE MSAKEN (26),PP,1,33
D7E1AF3CA29D4C79,female,others,TN,1,1,"3,03",60,AGENCE NABEUL (00),PP,1,33
D8CD1084BE1C2E05,male,others,TN,1,1,"'-229,35",21,AGENCE ARIANA LE FORUM (76),PM,0,33
DF45754A769AEF98,female,MARIE,TN,1,0,"'-41,19",79,AGENCE MAHDIA I (21),PP,0,33
E28563A5ED107DE8,female,others,TN,0,0,"'-399,65",67,AGENCE LE BARDO (77),PP,0,33
E344442CE39074A0,male,others,TN,1,1,"3,08",55,AGENCE JENDOUBA (80),PP,0,33
E3620878C4326C5A,female,CELIB,TN,1,0,"'-8153,79",26,AGENCE SFAX CENTRE (31),PP,1,33
E3F0CB533819A7CD,male,others,TN,0,0,"2,61",67,AGENCE GABES (41),PP,0,33
E5F7C7858895F338,female,MARIE,TN,1,1,"'-20,3",63,AGENCE MAHRES (47),PP,1,33
E829150C02040F9F,female,MARIE,TN,0,0,"'-41,33",66,AGENCE MATEUR (55),PP,1,33
E96C05548DB8CC1E,female,others,TN,1,0,"0,12",56,AGENCE SAKIET EZZIT (48),PP,1,33
EB7D4A0F128F363E,female,others,TN,0,1,"2,17",81,AGENCE KSAR HELLAL (24),PP,0,33
EC02247AD4927D64,female,MARIE,TN,0,1,"'-60923,35",21,AGENCE KSAR HELLAL (24),PM,0,33
EC042B64720A7D63,female,others,TN,1,0,"2,22",57,AGENCE JENDOUBA (80),PP,1,33
EDD3A5EF2741C081,male,others,TN,1,0,"'-1078655,98",21,AGENCE MEGRINE (52),PM,1,33
F5EFFB96A0D226A8,female,others,TN,0,1,"'-1099112,86",21,AGENCE MSAKEN (26),PM,0,33
F82FADFA1985326A,male,CELIB,TN,1,1,"3,83",36,AGENCE OUESLATIA (11),PP,0,33
FB11442DA53CC123,male,others,TN,0,0,"'-29717,56",37,AGENCE KSAR HELLAL (24),PP,1,33
FF057006865EC6C2,male,others,TN,1,1,"'-1737,52",64,AGENCE SAKIET EZZIT (48),PP,0,33
FF685379F7B5DAC2,female,others,TN,0,0,"1,52",69,AGENCE BEJA (54),PP,0,33
"","","","",,,"'-151,46",,AGENCE BIR MCHERGUA (02),"",,32
02F4861DBD4680A4,female,others,TN,1,0,"'-350352,65",21,AGENCE GROMBALIA (03),PM,0,32
0B773472369B34A8,female,others,TN,0,0,"3,07",56,AGENCE LE BARDO (77),PP,1,32
11179F319C76A514,female,others,TN,1,0,"3,98",53,AGENCE KSAR HELLAL (24),PP,1,32
1947232359C6A173,male,MARIE,TN,0,1,"'-813,27",66,AGENCE GABES (41),PP,0,32
1AE813A8992D6D85,male,others,TN,0,1,"3,26",33,AGENCE GABES (41),PP,0,32
1C889886813399EA,male,others,TN,1,1,"1,64",57,AGENCE ARIANA LE FORUM (76),PP,1,32
1E26FCF37177D3F2,female,others,TN,0,0,"3,91",56,AGENCE ARIANA LE FORUM (76),PP,0,32
1E918AC1EFB92863,female,others,TN,1,0,"1,85",47,AGENCE JENDOUBA (80),PP,1,32
2067C0D234E957FC,male,others,TN,1,1,"'-980,17",55,AGENCE ARIANA LE FORUM (76),PP,0,32
20FCAAC1E4463043,female,MARIE,TN,0,1,"'-5382,46",65,AGENCE GROMBALIA (03),PP,0,32
23993D31FFD01351,male,others,TN,0,1,"'-1699,72",67,AGENCE JENDOUBA (80),PP,0,32
25E2267BD0BDEF68,female,others,TN,1,0,"'-467,68",60,AGENCE TUNIS MEDINA (79),PP,0,32
25FFBDB4A7F06045,male,others,TN,1,1,"0,95",54,AGENCE EL MENZEH VI (68),PP,1,32
26424053941A81B3,female,others,TN,0,0,"0,4",35,AGENCE TOZEUR (30),PP,0,32
2AF29AFA94685F21,female,others,TN,0,0,"'-245,83",72,AGENCE JENDOUBA (80),PP,0,32
2B30CE23397008B7,female,others,TN,0,0,"'-12923,1",21,AGENCE KALAA SGHIRA (25),PM,1,32
4C745C7BB4BBCE2F,male,others,TN,1,0,"'-76,66",54,AGENCE EL MENZEH VI (68),PP,1,32
50E44D273F5089C6,female,others,TN,1,0,"2,94",59,AGENCE MAHDIA I (21),PP,1,32
5174E116DCCC7F6A,male,others,TN,0,0,"0,37",60,AGENCE SAKIET EZZIT (48),PP,1,32
51E4C469DFF185FA,male,others,TN,1,0,"1,52",68,AGENCE JENDOUBA (80),PP,1,32
5330D7ECF671D0F5,male,MARIE,TN,1,1,"'-801,47",58,AGENCE SFAX CENTRE (31),PP,0,32
55AA375D333E9706,male,MARIE,TN,0,0,"'-745,64",64,AGENCE MANNOUBA (72),PP,1,32
5669011634334FBE,female,others,TN,0,0,"'-321,19",64,AGENCE KAIROUAN (10),PP,0,32
57D0354177004ECD,male,MARIE,TN,0,1,"'-1006,44",71,AG. EL MENZEH VII CITE LATIF (70),PP,0,32
5905925CDE8C1BD0,female,others,TN,1,0,"'-1994,6",59,AGENCE MAHDIA I (21),PP,0,32
5B4C6730A9E720DE,female,others,TN,1,0,"3,42",94,AGENCE DJERBA HOUMT ESSOUK (33),PP,0,32
60E350D2C06692C5,female,others,TN,1,1,"2,6",60,AGENCE SAKIET EZZIT (48),PP,1,32
611DB036DC1D8823,male,others,TN,1,0,"'-309,68",66,AGENCE ARIANA LE FORUM (76),PP,1,32
63B3F56998C5C502,female,MARIE,TN,1,0,"'-720,12",52,AGENCE ARIANA LE FORUM (76),PP,1,32
63EAC4D002D43A79,male,others,TN,1,0,"'-1100,67",69,AGENCE BEJA (54),PP,1,32
64B5099365653410,male,others,TN,0,1,"3,91",65,AGENCE MAHDIA I (21),PP,1,32
696110CCB61839EE,male,MARIE,TN,1,0,"'-4838,11",66,AGENCE MAHDIA I (21),PP,0,32
6B4C3F308DCE96BA,male,others,TN,0,1,"2,75",55,AGENCE KSAR HELLAL (24),PP,0,32
6C90BB06DD0DA8BC,male,others,TN,0,0,"0,01",80,AGENCE MANNOUBA (72),PP,0,32
6D709C7C8BCDFCBF,male,others,TN,1,0,"2,85",81,AGENCE KSAR HELLAL (24),PP,1,32
6F4D38AC9E2EE993,female,others,TN,1,0,"'-13,59",21,AGENCE GABES (41),PM,1,32
7D04D60405289627,female,MARIE,TN,0,1,"0,25",54,AGENCE MATEUR (55),PP,1,32
7F96BCB824ECA541,male,MARIE,TN,1,1,"'-751,47",56,AGENCE EL MENZEH I (67),PP,0,32
806D871610FA5468,female,MARIE,TN,1,0,"'-0,46",67,AGENCE SFAX CENTRE (31),PP,1,32
81EAC116AF341338,male,MARIE,TN,0,0,"'-552,06",53,AGENCE MSAKEN (26),PP,0,32
84B7936655A7F01A,female,MARIE,TN,0,1,"'-507,9",55,AGENCE RUE EL JAZIRA II (78),PP,0,32
8BB5033F30E1523E,female,MARIE,TN,1,1,"'-51,37",60,AGENCE SFAX CENTRE (31),PP,1,32
8BBA33A6A83C7F98,male,MARIE,TN,1,0,"'-741,76",60,AGENCE SAKIET EZZIT (48),PP,1,32
8C50947C7A49B480,male,others,TN,1,0,"2,82",66,AGENCE NABEUL (00),PP,0,32
8FBEF0178311D356,female,MARIE,TN,0,0,"0,53",71,AGENCE OUESLATIA (11),PP,0,32
91548B3147E7F2A2,female,others,TN,1,0,"'-16,4",42,AGENCE KSAR HELLAL (24),PP,0,32
97948AFB4DBAA4EE,male,others,TN,0,0,"1,13",92,AGENCE MANNOUBA (72),PP,1,32
9B775CC1D0396315,male,others,TN,1,0,"2,89",32,AGENCE GROMBALIA (03),PP,1,32
9ED02B28622250C9,male,others,TN,1,0,"0,48",47,AGENCE EL MENZEH VI (68),PP,1,32
A07CB7FBC7E52F9C,male,MARIE,TN,0,1,"'-88,26",53,AGENCE BIZERTE (50),PP,0,32
A1579D111BCA2224,female,MARIE,TN,0,1,"'-11,04",61,AGENCE RUE EL JAZIRA II (78),PP,1,32
A8492CDBBB23CE46,female,others,TN,1,1,"0,45",97,AGENCE EL HENCHA (49),PP,1,32
A87FBCFB03021B14,male,MARIE,TN,1,1,"'-247,33",78,AGENCE JENDOUBA (80),PP,1,32
AA7A4F3F13C0DF23,male,others,TN,1,1,0,62,AGENCE NABEUL (00),PP,0,32
AB8E39E955657629,male,MARIE,TN,1,1,"'-906,97",59,AGENCE RUE EL JAZIRA II (78),PP,1,32
ABAE96D6C94CD976,male,others,TN,1,1,"3,77",52,AGENCE HAMMAMET (01),PP,0,32
AD155F0CD6A8840C,female,others,TN,0,1,"1,38",54,AGENCE MANNOUBA (72),PP,1,32
AFF0A1B7BF962313,male,MARIE,TN,0,1,"'-578,52",68,AGENCE MAHRES (47),PP,0,32
B785E0918ECD588F,female,others,TN,0,1,"1,85",65,AGENCE HAMMAMET (01),PP,1,32
B94AB5B2016B063B,female,CELIB,TN,0,1,"2,79",38,AGENCE OUESLATIA (11),PP,0,32
BC124438F2F5F762,male,MARIE,TN,0,0,"'-1026,57",65,AGENCE OUESLATIA (11),PP,0,32
BE6C57696B9108EA,female,others,TN,0,0,"3,77",55,AGENCE RUE EL JAZIRA II (78),PP,0,32
C4D5D1415B6ACF9A,female,MARIE,TN,1,0,"'-519,95",57,AGENCE RUE EL JAZIRA II (78),PP,1,32
C8171B23212A333B,male,others,TN,0,0,"1,9",61,AGENCE LE KRAM (75),PP,0,32
C9BAFFEF1ECA29A5,female,others,TN,0,1,"1,76",72,AGENCE MATEUR (55),PP,1,32
CEC16F0C0B993347,male,MARIE,TN,0,0,"'-1500,95",60,AGENCE MAHRES (47),PP,1,32
CF42171B29D2AB4F,male,others,TN,1,1,"'-180,74",60,AGENCE RUE EL JAZIRA II (78),PP,0,32
D14E3B2F2819191D,male,MARIE,TN,1,0,"'-595,39",65,AGENCE OUESLATIA (11),PP,1,32
D21EFBF903B1088F,female,others,TN,1,0,"4,15",50,AGENCE SAKIET EZZIT (48),PP,0,32
D3FE460669F3D7B5,male,MARIE,TN,0,0,"'-5210,16",68,AGENCE TUNIS MEDINA (79),PP,0,32
D4C6663DF745F2B3,female,others,TN,0,0,"3,34",71,AGENCE KALAA SGHIRA (25),PP,1,32
DC4CADD338710BAD,male,MARIE,TN,0,0,"'-39,61",54,AGENCE KSIBET EL MEDIOUNI (27),PP,1,32
DCD7338FEF1265F0,male,others,TN,0,0,"'-186252,69",21,AGENCE MEGRINE (52),PM,0,32
DD17D6E0E041A590,female,MARIE,TN,1,1,"'-727,81",63,AGENCE HAMMAMET (01),PP,0,32
E346189C0D2F6C41,female,others,TN,1,1,"0,45",70,AGENCE LAFAYETTE PP (66),PP,1,32
E9B13D5CB25864EB,female,others,TN,1,0,"2,48",21,AGENCE EL OUARDIA (57),PM,1,32
EC2BD038B1C36418,female,others,TN,0,1,"2,15",61,AGENCE MANNOUBA (72),PP,0,32
F41392648972CF22,male,MARIE,TN,0,1,"'-23044,27",79,AGENCE EL MENZEH VI (68),PP,1,32
0113E9251B280F64,male,others,TN,0,1,"'-1818,79",58,AGENCE LE BARDO (77),PP,0,31
08DEDBD031A87F07,female,others,TN,1,1,"'-2255,63",52,AGENCE KALAA SGHIRA (25),PP,1,31
0A7A72CA0EE9E880,female,others,TN,1,1,"2,74",60,AGENCE CHARGUIA (64),PP,1,31
0ABD1305BBCD3828,male,others,TN,1,1,"4,18",53,AGENCE BIZERTE (50),PP,0,31
0B6F58A2D927F2BE,male,others,TN,0,1,"'-400,42",63,AGENCE BEJA (54),PP,1,31
10D9D29B5CD41353,female,others,TN,1,1,"'-911,47",52,AGENCE EL MENZEH I (67),PP,0,31
112AAA3F849D68CA,male,others,TN,0,0,"4,27",61,AGENCE EL MENZEH VI (68),PP,1,31
159B7349F7FAEC81,female,MARIE,TN,1,1,"'-1375,41",79,AGENCE MENZEL BOUZELFA (04),PP,1,31
170A2FD9B8C0AF91,male,others,TN,0,0,"3,27",37,AGENCE BIZERTE (50),PP,1,31
193BF8D99B60F26C,male,others,TN,0,0,"0,99",58,AGENCE EL HENCHA (49),PP,0,31
1C254DF41D6721DB,female,others,TN,1,1,"'-343,47",80,AGENCE LAFAYETTE PP (66),PP,1,31
1E9EAE1B6F8683A3,female,others,TN,0,0,"'-847,11",60,AGENCE EL MENZEH I (67),PP,0,31
23E6EBE06F40F3B8,male,others,TN,0,0,"3,94",65,AGENCE CHARGUIA (64),PP,0,31
2587976F8F33704F,female,others,TN,0,0,"0,49",63,AGENCE HAMMAMET (01),PP,0,31
2A9BEDCA9767F44A,female,MARIE,TN,0,1,"'-89,38",60,AGENCE TEBOULBA (12),PP,1,31
2B43D1C2EF15B7CF,male,others,TN,0,1,"3,79",56,AGENCE MAHDIA I (21),PP,0,31
2E18EC569399FDDA,male,MARIE,TN,1,1,"'-1,28",86,AGENCE EL ALIA (53),PP,0,31
2EEB8E3A93974312,male,others,TN,0,0,"1,68",86,AGENCE SAKIET EZZIT (48),PP,0,31
31929903529FBDA2,male,others,TN,0,0,"'-10275,92",21,AGENCE SFAX CENTRE (31),PM,0,31
320B5F494A29F106,male,others,TN,0,1,"2,72",70,AGENCE KALAA SGHIRA (25),PP,0,31
423F7458DDD83E63,female,MARIE,TN,1,1,"'-273,81",57,AGENCE LE BARDO (77),PP,1,31
437BF6A674DBA0AF,female,MARIE,TN,0,1,"'-272,16",31,AGENCE EL MENZEH VI (68),PP,1,31
44430923B32CAEF2,male,MARIE,TN,1,1,"'-1301,19",68,AGENCE KALAA SGHIRA (25),PP,0,31
46C6C156C1718FC6,female,MARIE,TN,1,1,"'-127,42",89,AGENCE EL MENZEH VI (68),PP,0,31
48A0B4751F7D616E,male,others,TN,0,1,"'-288,07",61,AGENCE LAFAYETTE PP (66),PP,0,31
49A2647A56C65016,male,MARIE,TN,0,1,"0,65",65,AGENCE TEBOULBA (12),PP,0,31
49CC8888A36E3839,male,others,TN,0,1,"2,03",62,AGENCE KAIROUAN (10),PP,0,31
4AEC545E17D6CAB1,female,others,TN,0,1,"'-2544,02",60,AGENCE BIZERTE (50),PP,0,31
4B94282BF54394BB,female,others,TN,0,1,"4,13",84,AGENCE LE KRAM (75),PP,0,31
4DBEFF4000E849BB,female,others,LY,1,0,"1,74",21,AGENCE LAFAYETTE PP (66),PM,0,31
505936CAB2634524,male,others,TN,1,1,"'-450,81",77,AGENCE LAFAYETTE PP (66),PP,0,31
57579FA20BF76A17,female,others,TN,0,1,"'-52432,85",21,AGENCE MAHDIA I (21),PM,0,31
5A46ACEBDEF071BD,male,others,TN,0,0,"1,5",31,AGENCE MSAKEN (26),PP,1,31
5BFC7A3B436A86BF,male,others,TN,0,1,"'-2678,74",69,AGENCE KALAA SGHIRA (25),PP,1,31
5C6CD2E80CF72274,female,MARIE,TN,0,1,"3,88",51,AGENCE SFAX CENTRE (31),PP,0,31
60710E423526BF17,female,others,TN,0,1,'-539,56,AGENCE KSIBET EL MEDIOUNI (27),PP,1,31
65CA2E507AD27B85,female,MARIE,TN,0,1,"'-9,81",62,AGENCE DJERBA HOUMT ESSOUK (33),PP,0,31
66ACA5637B27BEB6,female,MARIE,TN,0,0,"0,84",55,AGENCE KSAR HELLAL (24),PP,0,31
67DEE0ED35A00497,female,others,TN,1,0,"'-126,4",64,AGENCE MEGRINE (52),PP,1,31
686F3DE4A243E356,male,others,TN,1,1,"'-2,65",51,AGENCE CHARGUIA (64),PP,0,31
689937BD41808833,male,others,TN,1,0,"'-116,86",60,AGENCE ARIANA LE FORUM (76),PP,0,31
692C56B34B54E601,female,others,TN,0,1,"2,87",70,AGENCE SAKIET EZZIT (48),PP,0,31
6A77F95798D4F1EE,female,others,TN,1,0,"0,96",36,AGENCE KSAR HELLAL (24),PP,1,31
7082E96DD3E9D395,female,MARIE,TN,1,1,"'-292,83",53,AGENCE GABES (41),PP,0,31
727EC934FACB7F2A,male,others,TN,1,0,"'-83,72",61,AGENCE BIZERTE (50),PP,0,31
7C072311516517DF,male,others,TN,0,1,"0,96",33,AGENCE KSAR HELLAL (24),PP,0,31
80467521B0C0F84F,male,others,TN,1,1,"2,59",71,AGENCE LE KRAM (75),PP,1,31
80D8D1AE620F7211,male,others,TN,1,1,"3,73",33,AGENCE MAHDIA I (21),PP,0,31
830C7CE12EC95C23,male,others,TN,1,1,"1,21",93,AGENCE SFAX CENTRE (31),PP,0,31
83CDA0A4F5D7CE25,female,MARIE,TN,1,0,"'-140,78",62,AGENCE EL MENZEH VI (68),PP,1,31
871AE314ACD44F52,male,others,TN,0,1,"0,1",87,AGENCE MANNOUBA (72),PP,0,31
88976B493EB89140,male,others,TN,1,1,"'-2,94",56,AGENCE MEGRINE (52),PP,0,31
8ABD300BE7EAB784,male,others,TN,1,1,"3,73",36,AGENCE KSAR HELLAL (24),PP,0,31
8E1B3BA9227B20C9,male,MARIE,TN,0,1,"'-11,48",56,AGENCE GABES (41),PP,1,31
8E68D148BB64AB6B,female,MARIE,TN,0,0,"'-357,18",62,AGENCE JENDOUBA (80),PP,0,31
913619A99E2BA6BB,female,others,TN,0,1,"3,81",58,AGENCE HAMMAMET (01),PP,1,31
920C142935261CDB,female,others,TN,1,0,"3,38",91,AGENCE KAIROUAN (10),PP,1,31
93541C29138ED25B,male,MARIE,TN,0,1,"'-946,67",54,AGENCE NABEUL (00),PP,1,31
95389B6D619164D8,female,others,TN,0,1,"'-2373,86",76,AGENCE KAIROUAN (10),PP,0,31
9619DAD029EBD641,female,others,LY,0,0,"1,3",76,AGENCE DJERBA HOUMT ESSOUK (33),PP,1,31
99CD9E3B41CBB7A4,female,MARIE,TN,1,0,"'-1760,34",80,AGENCE TEBOULBA (12),PP,0,31
9A3D378F650F935D,male,others,JO,0,0,"0,8",52,AGENCE LAFAYETTE PP (66),PP,0,31
9DF7B485B9BC0A7F,female,MARIE,TN,1,1,"'-707,36",72,AGENCE DJERBA HOUMT ESSOUK (33),PP,0,31
A335E2561FC2D3D2,female,MARIE,TN,0,0,"0,63",53,AG. EL MENZEH VII CITE LATIF (70),PP,0,31
A354EA0EB5346DCB,male,others,TN,0,1,"'-1038923,63",21,AGENCE EL MENZEH I (67),PM,0,31
A4A4FD42D2D0A0C6,female,MARIE,TN,1,0,"'-174,61",61,AGENCE TUNIS MEDINA (79),PP,1,31
A690B6E746ECAC51,male,others,TN,1,1,"4,02",66,AGENCE SFAX CENTRE (31),PP,1,31
